Match Id,Time,MMR
4259836947,1544231808,6942
4259842168,1544232192,6777
4259839162,1544231936,6760
4259839580,1544232064,6731
4259844946,1544232448,7006
4259844854,1544232448,6821
4259845288,1544232576,6779
4259827545,1544230784,6660
4259833884,1544231424,6608
4259851651,1544233088,6966
4259852199,1544233216,6907
4259852048,1544233088,6736
4259850167,1544232960,6669
4259857746,1544233600,6798
4259859647,1544233856,6677
4259862343,1544234112,6895
4259865831,1544234368,6812
4259866324,1544234368,6734
4259865982,1544234368,6685
4259864072,1544234240,6660
4259876243,1544235264,6991
4259876637,1544235264,6887
4259879494,1544235520,6480
4259883908,1544235904,7105
4259888993,1544236288,6814
4259884889,1544235904,6763
4259889761,1544236288,6723
4259884805,1544235904,6657
4259892054,1544236416,6662
4259890290,1544236288,6659
4259895257,1544236672,7143
4259893943,1544236672,6914
4259896599,1544236800,6861
4259893209,1544236544,6708
4259901343,1544237184,6877
4259916024,1544238208,6916
4259897531,1544236928,6609
4259913314,1544238080,6458
4259919167,1544238464,7114
4259918845,1544238464,6764
4259919580,1544238592,6685
4259916737,1544238336,6668
4259931452,1544239360,7019
4259929452,1544239232,6684
4259925320,1544238976,6565
4259933282,1544239488,7167
4259936085,1544239744,7015
4259940428,1544240000,6894
4259939689,1544240000,6758
4259946166,1544240384,6855
4259957084,1544241152,7315
4259949811,1544240640,7054
4259956645,1544241152,6968
4259952117,1544240896,6897
4259955567,1544241024,6657
4259974145,1544242304,7293
4259970630,1544242048,7139
4259968296,1544241920,6724
4259970907,1544242176,6674
4259976895,1544242560,6876
4259980186,1544242688,6887
4259975599,1544242432,6855
4259957463,1544241152,6592
4259990810,1544243456,7108
4259987763,1544243200,7001
4259988643,1544243328,6943
4259987274,1544243200,6900
4260002641,1544244224,6830
4259997616,1544243840,6774
4260012079,1544244736,7038
4260010547,1544244608,6994
4259994699,1544243712,6776
4260015959,1544244992,7112
4260018282,1544245120,7066
4260022555,1544245376,6898
4260017801,1544245120,6806
4260025749,1544245632,7145
4260034236,1544246016,7045
4260027451,1544245632,6852
4260033701,1544246016,6848
4260041285,1544246528,7376
4260039923,1544246400,6931
4260037015,1544246272,6908
4260040077,1544246400,6889
4260053000,1544247168,7193
4260044424,1544246656,7090
4260061071,1544247552,7054
4260074079,1544248320,7136
4260080522,1544248576,7076
4260066202,1544247808,6884
4260084180,1544248832,6873
4260048273,1544246912,6816
4260096493,1544249472,6942
4260091300,1544249216,6840
4260088884,1544249088,6767
4260110950,1544250112,6862
4260101449,1544249728,6840
4260099286,1544249600,6764
4260118298,1544250496,7259
4260123013,1544250752,6915
4260117686,1544250496,6898
4260113908,1544250368,6801
4260136278,1544251392,6996
4260130404,1544251136,6794
4260145856,1544251904,6855
4260126684,1544251008,6735
4260156080,1544252416,6992
4260158535,1544252544,6802
4260154896,1544252288,6768
4260165368,1544252800,6845
4260162827,1544252672,6811
4260181338,1544253568,6953
4260179127,1544253440,6900
4260188631,1544253824,6839
4260210952,1544254848,6963
4260208914,1544254848,6893
4260210936,1544254848,6888
4260193961,1544254080,6775
4260221103,1544255360,6937
4260225836,1544255616,6893
4260176301,1544253312,6759
4260181338,1544253568,6953
4260233530,1544255872,7088
4260210952,1544254848,6963
4260221103,1544255360,6937
4260208914,1544254848,6893
4260225836,1544255616,6893
4260188631,1544253824,6839
4260233530,1544255872,7088
4260210952,1544254848,6963
4260221103,1544255360,6937
4260225836,1544255616,6893
4260208914,1544254848,6893
4260238377,1544256128,6860
4260188631,1544253824,6839
4260245929,1544256384,7025
4260241350,1544256256,6945
4260252878,1544256768,6908
4260244220,1544256384,6859
4260256641,1544256896,6948
4260275324,1544257664,7112
4260208914,1544254848,6893
4260287942,1544258304,7082
4260282616,1544258048,6939
4260272111,1544257536,6883
4260252009,1544256640,6859
4260297568,1544258688,7325
4260299290,1544258688,6970
4260303286,1544258944,6792
4260307103,1544259072,6757
4260317681,1544259584,6871
4260315510,1544259456,6826
4260324794,1544259840,7161
4260328757,1544259968,6760
4260346906,1544260736,6993
4260344772,1544260736,6891
4260348418,1544260864,6801
4260358047,1544261248,7029
4260354319,1544261120,6942
4260368672,1544261760,6945
4260372126,1544261888,6915
4260391483,1544262784,7039
4260397289,1544263040,6911
4260348418,1544260864,6801
4260419680,1544263936,7137
4260418866,1544263936,6865
4260367740,1544261760,6799
4260411699,1544263680,6794
4260434189,1544264576,7014
4260420700,1544264064,6989
4260441404,1544264832,7099
4260465121,1544265856,7046
4260442417,1544264960,6857
4260492544,1544267136,6186
4260480300,1544266496,7204
4260495799,1544267136,5957
4260494219,1544267136,5933
4260505149,1544267520,7011
4260501496,1544267392,6789
4260509349,1544267648,6557
4260500141,1544267392,6405
4260498891,1544267264,6278
4260546015,1544269056,7087
4260557798,1544269440,6751
4260561267,1544269568,6464
4260569982,1544269952,6404
4260597130,1544270848,6545
4260617429,1544271488,6666
4260569982,1544269952,6404
4260634105,1544272000,7033
4260628948,1544271872,6367
4260639794,1544272256,6557
4260573013,1544270080,6254
4260665625,1544273152,6117
4260661585,1544273024,6056
4260670705,1544273280,6028
4260675316,1544273408,5690
4260606904,1544271104,5897
4260708241,1544274432,5494
4260702056,1544274048,7166
4260688230,1544273664,7001
4260698982,1544274048,7038
4260715436,1544274560,7021
4260696417,1544273920,6904
4260747940,1544275584,7206
4260762028,1544275968,6936
4260759820,1544275840,6912
4260727642,1544274944,6863
4260756367,1544275712,6853
4260721329,1544274688,6838
4260748241,1544275584,6786
4260796902,1544276992,7101
4260790334,1544276736,7068
4260801942,1544277120,7062
4260787059,1544276736,7004
4260790374,1544276736,7004
4260790374,1544276736,7004
4260834647,1544278144,6938
4260858183,1544278784,6972
4260842749,1544278400,6877
4260881240,1544279552,7281
4260886210,1544279680,6864
4260858528,1544278784,6828
4260852833,1544278656,6818
4260898130,1544280064,7377
4260895299,1544279936,6876
4260902912,1544280192,6812
4260898130,1544280064,7377
4260842749,1544278400,6877
4260895299,1544279936,6876
4260886210,1544279680,6864
4260852833,1544278656,6818
4260902912,1544280192,6812
4260905372,1544280320,6806
4260926575,1544280960,7240
4260932957,1544281088,7172
4260902912,1544280192,6812
4260945997,1544281472,6714
4260976870,1544282368,7606
4260972029,1544282240,6974
4260966107,1544282112,6822
4260980676,1544282496,6956
4261006144,1544283392,7440
4261012044,1544283520,7047
4261003611,1544283264,6887
4261016278,1544283648,6830
4261043245,1544284544,6890
4261026040,1544284032,6801
4261033310,1544284160,6741
4261058575,1544285056,7009
4261068602,1544285312,7017
4261068679,1544285312,6919
4261083297,1544285824,7317
4261090380,1544286080,6879
4261081610,1544285824,6776
4261109218,1544286720,6944
4261106156,1544286592,6881
4261073168,1544285568,6759
4261102267,1544286464,6757
4261120329,1544287104,7035
4261123755,1544287232,6883
4261129469,1544287360,6823
4261127090,1544287360,6866
4261102267,1544286464,6757
4261137031,1544287616,6723
4261157920,1544288384,7060
4261157490,1544288384,6838
4261159046,1544288384,6785
4261175579,1544289024,7278
4261168662,1544288768,6942
4261147538,1544288000,6712
4261192598,1544289664,6975
4261187779,1544289536,6785
4261179576,1544289152,6717
4261140689,1544287744,6695
4261209209,1544290304,7016
4261204188,1544290176,6786
4261211883,1544290432,6825
4261242294,1544291584,6761
4261194137,1544289792,6693
4261261844,1544292480,6174
4261258293,1544292352,5843
4261259271,1544292352,5835
4261262019,1544292480,5821
4261249047,1544291840,6912
4261261978,1544292480,5640
4261271206,1544292736,6251
4261276989,1544292992,6067
4261267586,1544292608,6013
4261268269,1544292608,5967
4261268356,1544292608,5877
4261269619,1544292736,5871
4261280220,1544293120,6132
4261309909,1544294400,6582
4261319772,1544294912,6038
4261327923,1544295168,6389
4261327473,1544295168,6249
4261324107,1544295040,6189
4261327123,1544295168,6159
4261328410,1544295168,7369
4261357474,1544296448,5933
4261341955,1544295808,6078
4261369225,1544296960,6269
4261371583,1544297088,6062
4261375442,1544297344,5824
4261365745,1544296832,5778
4261376887,1544297344,6591
4261382062,1544297600,6248
4261380719,1544297472,6052
4261386599,1544297856,6035
4261395569,1544298240,6049
4261396379,1544298240,5997
4261410080,1544298880,5921
4261394956,1544298240,5914
4261396649,1544298240,5895
4261415742,1544299136,5848
4261392840,1544298112,5842
4261423349,1544299520,5760
4261460975,1544301312,6018
4261413632,1544299008,5735
4261416713,1544299264,5681
4261404609,1544298624,5660
4261421234,1544299392,5575
4261435207,1544300032,5568
4261451063,1544300672,7233
4261478815,1544302080,7098
4261462647,1544301312,6934
4261485999,1544302464,6918
4261487294,1544302592,7045
4261410595,1544298880,5135
4261477093,1544302080,6853
4261498750,1544303232,7329
4261509008,1544303744,7111
4261502466,1544303360,6937
4261510240,1544303872,6942
4261528810,1544304896,7033
4261516017,1544304128,6907
4261507754,1544303744,6881
4261533794,1544305152,7441
4261492038,1544302848,6722
4261514362,1544304000,6696
4261523200,1544304512,6693
4261532664,1544305152,6666
4261531247,1544305024,6626
4261543483,1544305792,7260
4261541237,1544305664,7253
4261547867,1544306048,6895
4261546655,1544305920,6894
4261544120,1544305792,6890
4261551421,1544306176,6808
4261554970,1544306432,6973
4261552577,1544306304,6884
4261557425,1544306560,6899
4261564613,1544307072,6994
4261568975,1544307328,6837
4261585861,1544308480,7238
4261584556,1544308352,6866
4261574956,1544307712,6800
4261563497,1544306944,6809
4261576989,1544307840,6774
4261558470,1544306688,6766
4261565625,1544307072,6762
4261572189,1544307584,6656
4261590362,1544308736,7250
4261591546,1544308864,7145
4261591302,1544308864,6760
4261581552,1544308096,6627
4261600813,1544309504,6878
4261598541,1544309376,6795
4261599535,1544309376,6670
4261614170,1544310400,7103
4261611817,1544310272,6899
4261607308,1544310016,6807
4261610295,1544310272,5522
4261619051,1544310912,6298
4261619608,1544310912,7223
4261618260,1544310912,5903
4261617103,1544310656,6974
4261619718,1544310912,6917
4261623643,1544311168,7036
4261634511,1544312064,7103
4261619718,1544310912,6917
4261642069,1544312704,7216
4261641370,1544312704,5820
4261650109,1544313344,7077
4261653539,1544313728,5918
4261657301,1544314112,5814
4261656390,1544313856,6947
4261656121,1544313856,6920
4261659703,1544314112,7160
4261661877,1544314368,7090
4261661262,1544314368,5843
4261669807,1544315136,5195
4261677922,1544315648,6957
4261669807,1544315136,5195
4261683120,1544316160,6899
4261669948,1544315008,6888
4261689360,1544316800,5927
4261671118,1544315136,6789
4261689632,1544316672,6791
4261685597,1544316416,6762
4261702424,1544317824,6556
4261697149,1544317440,6183
4261702657,1544317952,6117
4261701281,1544317824,5919
4261703268,1544317952,5802
4261707118,1544318208,6254
4261706741,1544318208,6124
4261704846,1544318080,6057
4261703643,1544317952,6024
4261707178,1544318208,5952
4261720207,1544319360,6551
4261701281,1544317824,5919
4261730954,1544320128,6450
4261726575,1544319872,5827
4261703268,1544317952,5802
4261738731,1544320768,6058
4261741914,1544321024,5865
4261743947,1544321024,7041
4261752407,1544321792,5793
4261734010,1544320384,5726
4261731342,1544320256,5691
4261762568,1544322432,7053
4261737638,1544320640,5687
4261735805,1544320512,5670
4261781314,1544323840,6333
4261777043,1544323456,6243
4261782999,1544323840,6168
4261784569,1544323968,5433
4261783153,1544323712,6991
4261779497,1544323584,6972
4261791160,1544324480,6466
4261786192,1544324096,5800
4261790828,1544324224,7405
4261793778,1544324480,7060
4261783153,1544323712,6991
4261805509,1544325376,5221
4261805909,1544325248,6921
4261824851,1544326400,7091
4261799555,1544324864,6867
4261810242,1544325504,6829
4261839877,1544327424,7107
4261837084,1544327168,6896
4261797100,1544324736,6798
4261800535,1544324864,6737
4261847326,1544327808,7131
4261842577,1544327552,7032
4261846313,1544327808,6886
4261814534,1544325760,6733
4261849871,1544328064,6929
4261850403,1544328064,6948
4261843253,1544327552,6735
4261864418,1544328832,6848
4261866665,1544329088,6773
4261879099,1544329728,7098
4261876132,1544329600,6837
4261873658,1544329472,6770
4261879212,1544329728,6766
4261886655,1544330240,7239
4261884942,1544330112,7125
4261889704,1544330368,7053
4261888397,1544330240,6953
4261884810,1544330112,6949
4261891055,1544330496,7038
4261898132,1544330880,6851
4261913932,1544331648,7145
4261914071,1544331648,6952
4261920689,1544332032,7114
4261919145,1544331904,6963
4261918839,1544331904,6884
4261897152,1544330752,6850
4261922274,1544332160,6828
4261901767,1544331008,6791
4261938275,1544332928,6815
4261917994,1544331904,6746
4261959611,1544334080,7336
4261953056,1544333696,7233
4261956145,1544333824,7229
4261950406,1544333568,6985
4261957361,1544333952,6990
4261962050,1544334080,6795
4261933564,1544332672,6735
4261964890,1544334208,7113
4261979923,1544334976,6866
4261969744,1544334464,6844
4261977129,1544334848,6812
4261962050,1544334080,6795
4262009093,1544336384,7338
4262012994,1544336512,7172
4262011424,1544336384,7040
4261984790,1544335232,6790
4262022325,1544336896,7216
4262018863,1544336768,6923
4262026301,1544337152,7240
4261977129,1544334848,6812
4262040113,1544337664,6843
4262051449,1544338176,7175
4262043889,1544337920,7034
4262049393,1544338048,6883
4262054229,1544338304,6846
4262019082,1544336768,6774
4262070002,1544338944,6861
4262079568,1544339328,7249
4262074659,1544339200,6882
4262098427,1544340096,7022
4262094083,1544339968,6944
4262087089,1544339712,6908
4262054229,1544338304,6846
4262093668,1544339968,6831
4262109403,1544340608,6842
4262122968,1544341120,7138
4262093668,1544339968,6831
4262117851,1544340992,6816
4262096267,1544340096,6775
4262127076,1544341376,6731
4262131100,1544341504,6971
4262134640,1544341632,6821
4262136832,1544341760,6718
4262147316,1544342144,7115
4262149454,1544342272,7023
4262155078,1544342400,6985
4262169108,1544343040,6890
4262180108,1544343424,6893
4262180355,1544343424,6826
4262195603,1544344064,7109
4262197009,1544344064,6955
4262202265,1544344320,6854
4262163700,1544342784,6754
4262209244,1544344576,7133
4262204539,1544344448,7029
4262225097,1544345216,7035
4262238714,1544345728,6989
4262197009,1544344064,6955
4262202265,1544344320,6854
4262269703,1544347008,6924
4262271607,1544347008,6875
4262263091,1544346752,6850
4262276277,1544347264,6847
4262285987,1544347648,7096
4262287847,1544347648,6815
4262301315,1544348160,7186
4262314192,1544348672,6838
4262322303,1544349056,6896
4262287847,1544347648,6815
4262327743,1544349312,7005
4262335990,1544349568,6806
4262325459,1544349184,6766
4262356921,1544350464,7364
4262352647,1544350208,6844
4262355256,1544350336,6819
4262350305,1544350208,6771
4262362632,1544350592,6854
4262365935,1544350720,6791
4262376740,1544351232,6986
4262383830,1544351488,6914
4262383777,1544351488,6883
4262393299,1544351872,7066
4262393828,1544351872,7056
4262401339,1544352128,6884
4262414470,1544352640,6926
4262431198,1544353280,6879
4262430644,1544353280,6863
4262412832,1544352512,6858
4262452079,1544354048,7212
4262446049,1544353792,6935
4262453332,1544354048,6858
4262455530,1544354176,7024
4262483983,1544355200,6959
4262454348,1544354048,6824
4262486558,1544355200,6819
4262465945,1544354560,6798
4262500150,1544355712,6979
4262498033,1544355712,6948
4262492573,1544355456,6846
4262513240,1544356224,7258
4262507485,1544355968,6872
4262522579,1544356480,6866
4262531113,1544356864,7146
4262534766,1544356992,7022
4262550013,1544357376,7031
4262572373,1544358144,7042
4262554412,1544357504,6844
4262542513,1544357120,6825
4262592375,1544358784,6924
4262606547,1544359168,6975
4262602015,1544359040,6954
4262584619,1544358528,6862
4262596394,1544358912,6860
4262601562,1544359040,6857
4262563246,1544357888,6821
4262624042,1544359808,7026
4262628293,1544359936,6920
4262652443,1544360704,7467
4262644392,1544360448,7017
4262639155,1544360320,6922
4262658737,1544360832,7271
4262667915,1544361216,6983
4262690372,1544361856,6996
4262677863,1544361472,6914
4262684335,1544361728,6917
4262701410,1544362240,6873
4262716868,1544362752,7014
4262729568,1544363136,6868
4262712958,1544362624,6846
4262727493,1544363136,6808
4262721664,1544362880,6724
4262738122,1544363392,7021
4262738567,1544363392,6938
4262741689,1544363520,6756
4262761764,1544364160,7079
4262754004,1544363904,6948
4262761706,1544364160,6864
4262766293,1544364288,6859
4262754285,1544363904,6839
4262776755,1544364672,7351
4262781136,1544364800,7050
4262793970,1544365184,6887
4262842884,1544366848,6936
4262825625,1544366336,6892
4262827306,1544366336,6880
4262780301,1544364800,6829
4262857546,1544367360,7159
4262862590,1544367488,7151
4262845463,1544366976,6939
4262849136,1544367104,6841
4262860666,1544367488,6852
4262848754,1544367104,6832
4262865434,1544367616,7177
4262866646,1544367616,7163
4262871933,1544367872,6920
4262902367,1544368896,6920
4262860666,1544367488,6852
4262910654,1544369152,6846
4262889036,1544368384,6824
4262923741,1544369664,7206
4262931045,1544369920,7036
4262917817,1544369536,6951
4262893340,1544368640,6791
4262943453,1544370432,7005
4262942675,1544370432,6924
4262933160,1544370048,6897
4262935796,1544370176,6877
4262893340,1544368640,6791
4262966432,1544371328,6820
4262967215,1544371328,6822
4262986873,1544372096,6919
4262978526,1544371840,6862
4263000342,1544372736,6872
4262985031,1544372096,6750
4262992675,1544372352,6750
4263007253,1544372992,6952
4263013628,1544373248,6815
4263010801,1544373120,6760
4263022494,1544373632,7012
4263028595,1544373888,6845
4263051451,1544374784,6847
4263010801,1544373120,6760
4263032844,1544374016,6754
4263034504,1544374144,6737
4263005994,1544372992,6731
4263013084,1544373248,6699
4263032132,1544374016,6697
4263054066,1544374912,7033
4263062306,1544375296,6863
4263056532,1544375040,6829
4263064524,1544375424,7042
4263068926,1544375552,6938
4263063425,1544375424,6790
4263088863,1544376448,7023
4263089437,1544376576,6942
4263086638,1544376448,6817
4263093992,1544376704,7103
4263098456,1544376960,6927
4263104973,1544377216,6873
4263112057,1544377472,7124
4263115009,1544377600,6939
4263073651,1544375808,6740
4263103298,1544377088,6730
4263129587,1544378368,6920
4263113721,1544377600,6726
4263123834,1544378112,6773
4263137751,1544378752,7069
4263141803,1544378880,7104
4263135346,1544378624,6906
4263146633,1544379136,6962
4263157214,1544379648,6845
4263153626,1544379520,6823
4263149632,1544379264,6814
4263163154,1544379904,7018
4263160577,1544379776,6981
4263173288,1544380416,7128
4263180863,1544380800,6867
4263178591,1544380672,6838
4263183756,1544380928,6985
4263187958,1544381056,7000
4263185168,1544380928,6971
4263153626,1544379520,6823
4263162262,1544379904,6803
4263199556,1544381696,6931
4263205306,1544381952,6955
4263207710,1544382080,6870
4263198775,1544381696,6835
4263208770,1544382208,7189
4263211384,1544382336,6909
4263210657,1544382208,6828
4263227038,1544383104,7126
4263222602,1544382848,7031
4263224054,1544382976,6947
4263229603,1544383232,6848
4263198775,1544381696,6835
4263251346,1544384384,7077
4263246059,1544384128,6977
4263254828,1544384512,6919
4263260966,1544384896,7244
4263258839,1544384768,7134
4263264000,1544385024,7066
4263233820,1544383488,6836
4263261060,1544384896,6892
4263267069,1544385280,6922
4263286407,1544386304,7237
4263263630,1544385024,6857
4263267852,1544385280,6826
4263296693,1544386944,7156
4263287474,1544386432,7118
4263294699,1544386816,6939
4263295054,1544386816,6868
4263242017,1544383872,6801
4263299673,1544387072,7265
4263306042,1544387456,7026
4263299112,1544387072,6922
4263303803,1544387328,6803
4263322290,1544388480,7214
4263320685,1544388352,6856
4263331755,1544389120,7184
4263331463,1544389120,6906
4263335460,1544389376,6866
4263326300,1544388736,6786
4263329187,1544388992,6782
4263294106,1544386816,6743
4263341366,1544389760,7362
4263344449,1544389888,6947
4263340144,1544389632,6907
4263348344,1544390272,7060
4263350626,1544390400,6829
4263354905,1544390656,6942
4263359529,1544390912,6823
4263364932,1544391296,7183
4263371797,1544391808,6975
4263367257,1544391552,6957
4263355534,1544390656,6821
4263379036,1544392448,7124
4263379113,1544392448,6920
4263380286,1544392448,6877
4263382222,1544392576,7222
4263386665,1544392960,7038
4263394387,1544393600,7353
4263388479,1544393088,7044
4263359529,1544390912,6823
4263373302,1544391936,6821
4263372435,1544391936,6755
4263398259,1544393856,6955
4263401837,1544394112,6814
4263397157,1544393856,6738
4263399329,1544393984,6724
4263386003,1544392960,6702
4263402053,1544394240,6649
4263406477,1544394496,7191
4263404421,1544394368,7053
4263409105,1544394752,6895
4263405156,1544394496,6790
4263416758,1544395392,7244
4263411841,1544395008,7011
4263416825,1544395392,6832
4263421243,1544395776,7242
4263420330,1544395648,6945
4263421090,1544395776,6804
4263430135,1544396544,6830
4263427149,1544396288,6786
4263426315,1544396160,6778
4263432277,1544396800,7194
4263435979,1544397056,6916
4263443393,1544397696,6890
4263438268,1544397312,6771
4263444168,1544397824,6694
4263443365,1544397696,6657
4263447919,1544398208,7135
4263446250,1544398080,6898
4263450958,1544398464,6813
4263448784,1544398208,6751
4263452011,1544398592,6872
4263457639,1544399104,6750
4263444168,1544397824,6694
4263464425,1544399744,7059
4263464523,1544399744,6959
4263463889,1544399616,6886
4263463051,1544399616,6785
4263454067,1544398720,6661
4263460603,1544399360,6602
4263457496,1544399104,6592
4263466467,1544399872,6899
4263472557,1544400512,7202
4263474195,1544400640,7104
4263467120,1544400000,6663
4263471451,1544400384,6621
4263483130,1544401536,6798
4263482051,1544401408,6637
4263489865,1544402176,7061
4263486310,1544401920,6828
4263485481,1544401792,6619
4263481773,1544401408,6583
4263491534,1544402432,6842
4263494948,1544402688,6807
4263494830,1544402688,6632
4263498318,1544403072,6946
4263501476,1544403328,6803
4263491376,1544402304,6615
4263481773,1544401408,6583
4263503039,1544403456,6959
4263506881,1544403840,6817
4263503888,1544403584,6727
4263506465,1544403840,6725
4263512548,1544404352,6766
4263520900,1544405120,6875
4263518780,1544404992,6667
4263516057,1544404736,6643
4263524835,1544405504,6886
4263522553,1544405248,6838
4263523604,1544405376,6680
4263533257,1544406272,6817
4263533811,1544406272,6749
4263534836,1544406400,6697
4263527216,1544405760,6667
4263535420,1544406528,6726
4263539949,1544406912,6641
4263537477,1544406656,6642
4263543627,1544407168,6739
4263544330,1544407296,6732
4263553073,1544408064,6984
4263555172,1544408192,6949
4263537477,1544406656,6642
4263537685,1544406656,6623
4263555416,1544408320,6753
4263557875,1544408448,6700
4263551587,1544407936,6608
4263546947,1544407552,6579
4263569983,1544409472,6942
4263565009,1544409088,6672
4263562905,1544408960,6650
4263568814,1544409472,6595
4263571791,1544409600,7049
4263572828,1544409728,6886
4263575131,1544409984,6656
4263573330,1544409728,6614
4263581475,1544410496,6860
4263578247,1544410240,6814
4263581393,1544410496,6709
4263587295,1544411008,6953
4263587909,1544411008,6836
4263585512,1544410752,6616
4263594761,1544411520,7072
4263598703,1544411904,6791
4263601192,1544412160,6738
4263591874,1544411392,6639
4263608863,1544412800,7102
4263607462,1544412672,6803
4263609487,1544412800,6805
4263613028,1544413056,6773
4263612432,1544413056,6766
4263619489,1544413568,7118
4263617750,1544413440,6870
4263628435,1544414336,7153
4263627222,1544414208,6738
4263620719,1544413696,6718
4263635417,1544414976,6982
4263636866,1544414976,6927
4263630560,1544414592,6872
4263632340,1544414720,6840
4263642808,1544415488,6879
4263642858,1544415488,6775
4263627222,1544414208,6738
4263645979,1544415744,7274
4263645913,1544415744,6768
4263652176,1544416256,7084
4263660626,1544416768,7017
4263659185,1544416768,6928
4263665247,1544417152,7223
4263668974,1544417408,6992
4263668370,1544417408,6943
4263659603,1544416768,6725
4263675918,1544417920,7000
4263672533,1544417664,6935
4263670715,1544417536,6906
4263671418,1544417664,6855
4263683916,1544418560,7105
4263684413,1544418560,6971
4263682236,1544418432,6861
4263686643,1544418688,7095
4263693700,1544419200,7105
4263688942,1544418944,6913
4263701994,1544419840,7092
4263702305,1544419840,6958
4263697113,1544419456,6860
4263671418,1544417664,6855
4263704663,1544420096,6831
4263718964,1544420992,7443
4263710254,1544420480,7083
4263713492,1544420608,7046
4263708741,1544420352,6764
4263719202,1544421120,7325
4263723857,1544421376,7116
4263722123,1544421248,6984
4263721370,1544421248,6839
4263733247,1544422016,7005
4263730822,1544421888,6848
4263739379,1544422528,7136
4263739226,1544422528,7002
4263727641,1544421632,6732
4263744379,1544422784,6711
4263745454,1544422912,7003
4263750539,1544423296,7040
4263748299,1544423040,6985
4263748704,1544423168,6954
4263752468,1544423424,6822
4263753887,1544423424,6719
4263755410,1544423552,7093
4263762944,1544424064,6709
4263769521,1544424832,6883
4263774166,1544425216,6850
4263772617,1544425088,6821
4263744379,1544422784,6711
4263771846,1544425088,6719
4263770376,1544424960,6706
4263780939,1544425856,7340
4263780131,1544425728,6941
4263776962,1544425472,6948
4263776424,1544425472,6785
4263782621,1544425984,7454
4263785049,1544426112,6814
4263783879,1544425984,6797
4263799619,1544427136,7035
4263795477,1544426880,6965
4263792658,1544426624,6857
4263807048,1544427648,7003
4263803584,1544427520,6858
4263813692,1544428160,7103
4263816267,1544428288,6953
4263786130,1544426240,6715
4263814485,1544428160,6729
4263818619,1544428416,7125
4263824992,1544428928,7015
4263820327,1544428544,6924
4263817367,1544428416,6793
4263825727,1544428928,6746
4263835405,1544429568,7175
4263828859,1544429184,6864
4263832574,1544429312,6851
4263841180,1544429952,7233
4263837609,1544429696,6940
4263840557,1544429824,6851
4263844495,1544430080,6798
4263864053,1544431360,6762
4263871920,1544431744,6904
4263873127,1544431872,6800
4263871089,1544431744,6758
4263886087,1544432640,6979
4263881193,1544432384,6761
4263863905,1544431360,6744
4263855176,1544430848,6710
4263848190,1544430336,6709
4263887546,1544432768,7041
4263894408,1544433152,6955
4263894753,1544433152,6784
4263902137,1544433536,6879
4263905146,1544433792,6847
4263901724,1544433536,6824
4263914844,1544434304,6846
4263898030,1544433408,6767
4263909589,1544434048,6761
4263913015,1544434176,6706
4263918051,1544434560,7139
4263923408,1544434816,6957
4263927865,1544435072,6854
4263922206,1544434816,6824
4263927299,1544435072,6829
4263930847,1544435200,6872
4263929205,1544435200,6857
4263936726,1544435584,6810
4263938038,1544435712,6833
4263937999,1544435712,6837
4263952264,1544436480,6969
4263950595,1544436352,6892
4263949739,1544436352,6926
4263968197,1544437376,7176
4263967204,1544437248,6925
4263967823,1544437376,6873
4263959870,1544436864,6803
4263972740,1544437632,6892
4263975217,1544437760,6859
4263933794,1544435456,6801
4263991383,1544438528,6965
4263989916,1544438528,6854
4263982158,1544438144,6818
4263982978,1544438144,6784
4263995699,1544438784,7438
4264003224,1544439168,7548
4264006345,1544439296,6886
4264002352,1544439168,6783
4264018307,1544439936,6996
4264010168,1544439552,6812
4264008271,1544439424,6801
4264029190,1544440448,6892
4264022012,1544440064,6848
4264028339,1544440448,6838
4264038010,1544440832,7346
4264034861,1544440704,7059
4264024567,1544440192,6820
4264008271,1544439424,6801
4264045223,1544441216,7219
4264053153,1544441600,6814
4264054266,1544441600,6756
4264065802,1544442112,6936
4264071996,1544442368,6933
4264061246,1544441856,6882
4264059210,1544441856,6811
4264071591,1544442368,6783
4264078418,1544442624,7361
4264079589,1544442752,7256
4264075570,1544442496,7140
4264082663,1544442880,7052
4264077772,1544442624,6990
4264098942,1544443520,7163
4264091825,1544443264,7112
4264099067,1544443520,7096
4264107158,1544443904,7292
4264103688,1544443776,7021
4264114805,1544444160,7016
4264121911,1544444544,7068
4264129269,1544444800,6923
4264141631,1544445312,7336
4264139801,1544445184,7277
4264144283,1544445312,7045
4264154192,1544445696,7199
4264103688,1544443776,7021
4264172421,1544446464,7451
4264133678,1544444928,6955
4264129269,1544444800,6923
4264147589,1544445440,6936
4264192366,1544447232,6890
4264190189,1544447104,6868
4264201801,1544447488,7043
4264202404,1544447488,6959
4264204354,1544447616,6884
4264154551,1544445696,6849
4264167012,1544446208,6805
4264194375,1544447232,6791
4264224429,1544448384,7334
4264213629,1544448000,7335
4264227395,1544448512,7331
4264215107,1544448000,6869
4264249307,1544449280,6908
4264262384,1544449664,6942
4264238810,1544448896,6885
4264255496,1544449408,6896
4264280421,1544450304,7244
4264265563,1544449792,6984
4264269226,1544449920,6908
4264277407,1544450304,6953
4264289591,1544450688,6980
4264287495,1544450560,6975
4264308119,1544451328,7108
4264296072,1544450944,7063
4264308902,1544451328,6974
4264289340,1544450688,6948
4264330269,1544452096,7014
4264337514,1544452352,7230
4264304085,1544451200,6963
